売上日,売上金額
2038-04-27,42570
2038-04-28,173784
2038-04-29,128760
2038-04-30,161260
2038-05-01,220719
2038-05-02,29603
2038-05-03,8806
2038-05-04,194324
2038-05-05,123318
2038-05-06,44352
2038-05-07,321438
2038-05-08,118833
2038-05-09,74214
2038-05-10,69132
2038-05-11,199950
2038-05-12,27285
2038-05-13,110484
2038-05-14,17510
2038-05-15,267119
2038-05-16,36015
2038-05-17,109276
2038-05-18,178632
2038-05-19,80829
2038-05-20,298404
2038-05-21,76065
2038-05-22,154185
2038-05-23,132268
2038-05-24,61695
2038-05-25,57002
2038-05-26,32448
2038-05-27,143550
2038-05-28,136731
2038-05-29,275906
2038-05-30,95098
2038-05-31,30170
2038-06-01,2916
2038-06-02,147752
2038-06-03,9270
2038-06-04,60210
2038-06-05,51352
2038-06-06,96163
2038-06-07,12204
2038-06-08,213540
2038-06-09,354396
2038-06-10,101520
2038-06-11,282378
2038-06-12,181336
2038-06-13,186056
2038-06-14,115920
2038-06-15,166617
2038-06-16,17586
2038-06-17,100260
2038-06-18,130248
2038-06-19,347200
2038-06-20,85122
2038-06-21,351998
2038-06-22,270420
2038-06-23,167634
2038-06-24,197064
2038-06-25,263664
2038-06-26,82566
2038-06-27,4171
2038-06-28,350849
2038-06-29,40473
2038-06-30,141568
2038-07-01,233876
2038-07-02,262440
2038-07-03,108560
2038-07-04,371442
2038-07-05,63644
2038-07-06,269022
2038-07-07,90993
2038-07-08,97664
2038-07-09,76248
2038-07-10,289873
2038-07-11,126225
2038-07-12,317883
2038-07-13,58643
2038-07-14,19944
2038-07-15,37367
2038-07-16,247665
2038-07-17,274170
2038-07-18,285973
2038-07-19,19692
2038-07-20,152823
2038-07-21,339078
2038-07-22,100589
2038-07-23,290624
2038-07-24,53560
2038-07-25,164010
2038-07-26,129064
2038-07-27,309566
2038-07-28,378966
2038-07-29,84762
2038-07-30,30478
2038-07-31,138105
2038-08-01,434516
2038-08-02,68415
2038-08-03,199724
2038-08-04,186823
2038-08-05,227568
2038-08-06,225845
2038-08-07,84728
2038-08-08,179916
2038-08-09,293580
2038-08-10,43820
2038-08-11,145600
2038-08-12,344240
2038-08-13,318710
2038-08-14,162604
2038-08-15,252724
2038-08-16,369600
2038-08-17,122286
2038-08-18,368010
2038-08-19,90422
2038-08-20,62874
2038-08-21,199269
2038-08-22,333546
2038-08-23,372362
2038-08-24,138920
2038-08-25,273515
2038-08-26,297920
2038-08-27,284568
2038-08-28,73500
2038-08-29,177848
2038-08-30,16016
2038-08-31,220860
2038-09-01,139407
2038-09-02,135521
2038-09-03,94070
2038-09-04,40595
2038-09-05,163185
2038-09-06,252774
2038-09-07,147750
2038-09-08,174629
2038-09-09,155103
2038-09-10,384150
2038-09-11,41634
2038-09-12,195168
2038-09-13,16913
2038-09-14,289784
2038-09-15,111456
2038-09-16,104576
2038-09-17,42940
2038-09-18,144670
2038-09-19,183396
2038-09-20,353780
2038-09-21,39908
2038-09-22,11028
2038-09-23,318044
2038-09-24,69105
2038-09-25,138775
2038-09-26,9136
2038-09-27,39740
2038-09-28,312832
2038-09-29,209286
2038-09-30,194824
2038-10-01,222950
2038-10-02,366825
2038-10-03,73134
2038-10-04,47100
2038-10-05,221103
2038-10-06,155359
2038-10-07,14325
2038-10-08,9728
2038-10-09,116196
2038-10-10,32150
2038-10-11,249520
2038-10-12,114084
2038-10-13,12152
2038-10-14,82857
2038-10-15,331958
2038-10-16,102350
2038-10-17,277410
2038-10-18,86469
2038-10-19,303388
2038-10-20,91512
2038-10-21,24825
2038-10-22,44442
2038-10-23,116712
2038-10-24,69278
2038-10-25,4816
2038-10-26,41262
2038-10-27,144681
2038-10-28,321720
2038-10-29,4491
2038-10-30,148127
2038-10-31,32846
2038-11-01,100128
2038-11-02,141620
2038-11-03,220059
2038-11-04,88578
2038-11-05,14616
2038-11-06,42168
2038-11-07,7375
2038-11-08,147157
2038-11-09,54222
2038-11-10,205428
2038-11-11,6248
2038-11-12,288038
2038-11-13,222387
2038-11-14,146028
2038-11-15,35464
2038-11-16,386531
2038-11-17,123076
2038-11-18,321732
2038-11-19,116150
2038-11-20,168100
2038-11-21,37515
2038-11-22,87900
2038-11-23,106428
2038-11-24,165564
2038-11-25,243720
2038-11-26,198605
2038-11-27,177008
2038-11-28,379760
2038-11-29,100584
2038-11-30,48664
2038-12-01,67788
2038-12-02,40207
2038-12-03,234938
2038-12-04,304354
2038-12-05,73080
2038-12-06,26082
2038-12-07,50730
2038-12-08,402584
2038-12-09,139664
2038-12-10,106488
2038-12-11,85547
2038-12-12,130669
2038-12-13,46358
2038-12-14,34804
2038-12-15,45605
2038-12-16,156940
2038-12-17,74562
2038-12-18,54341
2038-12-19,155265
2038-12-20,176001
2038-12-21,235968
2038-12-22,232383
2038-12-23,10899
2038-12-24,299340
2038-12-25,34751
2038-12-26,172419
2038-12-27,289370
2038-12-28,97980
2038-12-29,237880
2038-12-30,11688
2038-12-31,184195
2039-01-01,197432
2039-01-02,190485
2039-01-03,142352
2039-01-04,160022
2039-01-05,203412
2039-01-06,83457
2039-01-07,186915
2039-01-08,116584
2039-01-09,283338
2039-01-10,132912
2039-01-11,119574
2039-01-12,18424
2039-01-13,234465
2039-01-14,92610
2039-01-15,236278
2039-01-16,12180
2039-01-17,74424
2039-01-18,25854
2039-01-19,51460
2039-01-20,14265
2039-01-21,235144
2039-01-22,2790
2039-01-23,18288
2039-01-24,247248
2039-01-25,338520
2039-01-26,251855
2039-01-27,175360
2039-01-28,284895
2039-01-29,199800
2039-01-30,183729
2039-01-31,119794
2039-02-01,29016
2039-02-02,317975
2039-02-03,67711
2039-02-04,370557
2039-02-05,125940
2039-02-06,261522
2039-02-07,283109
2039-02-08,218823
2039-02-09,33904
2039-02-10,48315
2039-02-11,376371
2039-02-12,248808
2039-02-13,108224
2039-02-14,16326
2039-02-15,228228
2039-02-16,53196
2039-02-17,24702
2039-02-18,23324
2039-02-19,200760
2039-02-20,71648
2039-02-21,339480
2039-02-22,79926
2039-02-23,172614
2039-02-24,297675
2039-02-25,80852
2039-02-26,261378
2039-02-27,277641
2039-02-28,82434
2039-03-01,118854
2039-03-02,121752
2039-03-03,23950
2039-03-04,403340
2039-03-05,35364
2039-03-06,110722
2039-03-07,86160
2039-03-08,52192
2039-03-09,49764
2039-03-10,146016
2039-03-11,209880
2039-03-12,77221
2039-03-13,238784
2039-03-14,102414
2039-03-15,126492
2039-03-16,210600
2039-03-17,8200
2039-03-18,214830
2039-03-19,59644
2039-03-20,13527
2039-03-21,6651
2039-03-22,117572
2039-03-23,122360
2039-03-24,219920
2039-03-25,125370
2039-03-26,108155
2039-03-27,9768
2039-03-28,238950
2039-03-29,132765
2039-03-30,78010
2039-03-31,194684
2039-04-01,285090
2039-04-02,183960
2039-04-03,101713
2039-04-04,124868
2039-04-05,94282
2039-04-06,353225
2039-04-07,121862
2039-04-08,48045
2039-04-09,29295
2039-04-10,203278
2039-04-11,433010
2039-04-12,87240
2039-04-13,211008
2039-04-14,494307
2039-04-15,221451
2039-04-16,482672
2039-04-17,326838
2039-04-18,256410
2039-04-19,96624
2039-04-20,256949
2039-04-21,275016
2039-04-22,347808
2039-04-23,81242
2039-04-24,52877
2039-04-25,301890
2039-04-26,258995
2039-04-27,137158
2039-04-28,6380
2039-04-29,105995
2039-04-30,72387
2039-05-01,47208
2039-05-02,238266
2039-05-03,268806
2039-05-04,215208
2039-05-05,55811
2039-05-06,109515
2039-05-07,377315
2039-05-08,79415
2039-05-09,82420
2039-05-10,36047
2039-05-11,209926
2039-05-12,406315
2039-05-13,149167
2039-05-14,6002
2039-05-15,29652
2039-05-16,37265
2039-05-17,159698
2039-05-18,57379
2039-05-19,213480
2039-05-20,228480
2039-05-21,317312
2039-05-22,206872
2039-05-23,133083
2039-05-24,362901
2039-05-25,73451
2039-05-26,9666
2039-05-27,111954
2039-05-28,100555
2039-05-29,43584
2039-05-30,49385
2039-05-31,98215
2039-06-01,90480
2039-06-02,287936
2039-06-03,61484
2039-06-04,54540
2039-06-05,175098
2039-06-06,292600
2039-06-07,62412
2039-06-08,169533
2039-06-09,24885
2039-06-10,326946
2039-06-11,107016
2039-06-12,65880
2039-06-13,358145
2039-06-14,307671
2039-06-15,308560
2039-06-16,109850
2039-06-17,94944
2039-06-18,23589
2039-06-19,220616
2039-06-20,78106
2039-06-21,106887
2039-06-22,119205
2039-06-23,16064
2039-06-24,186201
2039-06-25,103680
2039-06-26,2804
2039-06-27,218226
2039-06-28,32288
2039-06-29,444996
2039-06-30,4017
2039-07-01,36333
2039-07-02,135994
2039-07-03,15510
2039-07-04,130101
2039-07-05,354960
2039-07-06,302841
2039-07-07,51025
2039-07-08,165900
2039-07-09,69989
2039-07-10,37961
2039-07-11,129800
2039-07-12,26820
2039-07-13,22608
2039-07-14,95991
2039-07-15,288288
2039-07-16,70400
2039-07-17,46230
2039-07-18,361930
2039-07-19,303513
2039-07-20,24334
2039-07-21,249744
2039-07-22,202006
2039-07-23,394504
2039-07-24,167424
2039-07-25,84525
2039-07-26,150378
2039-07-27,148461
2039-07-28,274400
2039-07-29,203000
2039-07-30,28455
2039-07-31,280516
2039-08-01,116208
2039-08-02,307384
2039-08-03,126321
2039-08-04,85392
2039-08-05,70196
2039-08-06,66500
2039-08-07,150586
2039-08-08,123424
2039-08-09,207724
2039-08-10,74466
2039-08-11,203009
2039-08-12,109692
2039-08-13,150923
2039-08-14,81696
2039-08-15,98142
2039-08-16,4611
2039-08-17,14403
2039-08-18,148610
2039-08-19,68760
2039-08-20,289218
2039-08-21,13912
2039-08-22,126720
2039-08-23,192576
2039-08-24,182852
2039-08-25,62599
2039-08-26,166495
2039-08-27,55158
2039-08-28,102049
2039-08-29,144420
2039-08-30,72226
2039-08-31,214438
2039-09-01,204820
2039-09-02,119856
2039-09-03,16842
2039-09-04,255646
2039-09-05,106454
2039-09-06,367600
2039-09-07,106419
2039-09-08,76650
2039-09-09,126945
2039-09-10,352692
2039-09-11,84924
2039-09-12,161868
2039-09-13,349020
2039-09-14,158619
2039-09-15,44736
2039-09-16,396823
2039-09-17,278342
2039-09-18,229922
2039-09-19,155918
2039-09-20,98832
2039-09-21,362452
2039-09-22,172900
2039-09-23,188276
2039-09-24,4902
2039-09-25,167090
2039-09-26,216853
2039-09-27,119510
2039-09-28,27384
2039-09-29,56640
2039-09-30,155168
2039-10-01,175160
2039-10-02,129381
2039-10-03,23047
2039-10-04,184582
2039-10-05,12432
2039-10-06,235944
2039-10-07,27234
2039-10-08,34035
2039-10-09,137384
2039-10-10,200022
2039-10-11,203679
2039-10-12,40341
2039-10-13,25802
2039-10-14,118252
2039-10-15,54353
2039-10-16,349022
2039-10-17,152922
2039-10-18,329208
2039-10-19,116850
2039-10-20,82836
2039-10-21,360448
2039-10-22,264891
2039-10-23,68244
2039-10-24,106238
2039-10-25,134212
2039-10-26,92384
2039-10-27,24906
2039-10-28,12183
2039-10-29,21184
2039-10-30,263460
2039-10-31,119239
2039-11-01,151400
2039-11-02,84294
2039-11-03,91542
2039-11-04,285423
2039-11-05,165830
2039-11-06,256736
2039-11-07,167280
2039-11-08,221540
2039-11-09,30160
2039-11-10,137192
2039-11-11,40922
2039-11-12,98864
2039-11-13,165410
2039-11-14,136500
2039-11-15,65856
2039-11-16,96558
2039-11-17,294980
2039-11-18,118218
2039-11-19,332640
2039-11-20,247744
2039-11-21,121804
2039-11-22,86184
2039-11-23,472055
2039-11-24,55220
2039-11-25,30426
2039-11-26,11872
2039-11-27,136010
2039-11-28,99840
2039-11-29,23200
2039-11-30,13035
2039-12-01,338418
2039-12-02,407540
2039-12-03,76830
2039-12-04,101790
2039-12-05,230535
2039-12-06,41724
2039-12-07,27716
2039-12-08,42210
2039-12-09,231684
2039-12-10,220759
2039-12-11,126844
2039-12-12,171570
2039-12-13,9305
2039-12-14,412230
2039-12-15,61538
2039-12-16,182700
2039-12-17,394447
2039-12-18,247428
2039-12-19,171914
2039-12-20,396480
2039-12-21,97760
2039-12-22,255930
2039-12-23,73843
2039-12-24,140230
2039-12-25,43596
2039-12-26,130955
2039-12-27,142880
2039-12-28,177177
2039-12-29,46897
2039-12-30,139128
2039-12-31,77517
2040-01-01,194481
2040-01-02,82518
2040-01-03,370055
2040-01-04,100602
2040-01-05,134050
2040-01-06,17886
2040-01-07,323000
2040-01-08,90112
2040-01-09,109728
2040-01-10,185501
2040-01-11,183657
2040-01-12,386448
2040-01-13,102138
2040-01-14,400028
2040-01-15,39204
2040-01-16,135018
2040-01-17,33640
2040-01-18,381152
2040-01-19,270135
2040-01-20,342828
2040-01-21,128040
2040-01-22,9038
2040-01-23,34200
2040-01-24,111585
2040-01-25,77175
2040-01-26,2884
2040-01-27,101499
2040-01-28,149736
2040-01-29,79704
2040-01-30,10700
2040-01-31,440076
2040-02-01,171090
2040-02-02,138368
2040-02-03,25820
2040-02-04,176470
2040-02-05,191464
2040-02-06,22050
2040-02-07,215296
2040-02-08,127755
2040-02-09,352514
2040-02-10,54954
2040-02-11,21162
2040-02-12,192207
2040-02-13,215631
2040-02-14,114608
2040-02-15,103236
2040-02-16,214700
2040-02-17,95294
2040-02-18,85766
2040-02-19,303963
2040-02-20,163076
2040-02-21,110751
2040-02-22,290177
2040-02-23,273273
2040-02-24,108756
2040-02-25,111608
2040-02-26,243540
2040-02-27,410601
2040-02-28,240640
2040-02-29,22830
2040-03-01,28101
2040-03-02,261559
2040-03-03,36300
2040-03-04,173082
2040-03-05,174236
2040-03-06,130788
2040-03-07,34346
2040-03-08,101602
2040-03-09,79327
2040-03-10,216204
2040-03-11,49984
2040-03-12,225603
2040-03-13,128760
2040-03-14,176561
2040-03-15,216398
2040-03-16,423368
2040-03-17,165784
2040-03-18,201432
2040-03-19,76288
2040-03-20,9940
2040-03-21,308064
2040-03-22,169153
2040-03-23,137088
2040-03-24,118420
2040-03-25,49380
2040-03-26,63360
2040-03-27,169200
2040-03-28,73112
2040-03-29,77920
2040-03-30,117612
2040-03-31,158296
2040-04-01,53414
2040-04-02,34320
2040-04-03,93423
2040-04-04,250228
2040-04-05,223080
2040-04-06,164858
2040-04-07,193080
2040-04-08,146856
2040-04-09,10425
2040-04-10,243383
2040-04-11,63600
2040-04-12,233568
2040-04-13,24870
2040-04-14,254529
2040-04-15,122822
2040-04-16,17828
2040-04-17,223425
2040-04-18,76751
2040-04-19,117696
2040-04-20,101860
2040-04-21,264968
2040-04-22,136220
2040-04-23,86506
2040-04-24,97478
2040-04-25,128856
2040-04-26,34695
2040-04-27,91650
2040-04-28,353679
2040-04-29,203546
2040-04-30,141650
2040-05-01,70455
2040-05-02,145710
2040-05-03,37639
2040-05-04,143938
2040-05-05,3891
2040-05-06,36696
2040-05-07,169020
2040-05-08,107991
2040-05-09,47531
2040-05-10,122094
2040-05-11,418221
2040-05-12,44319
2040-05-13,200982
2040-05-14,113535
2040-05-15,68696
2040-05-16,227669
2040-05-17,1800
2040-05-18,207831
2040-05-19,210112
2040-05-20,291240
2040-05-21,30040
2040-05-22,138240
2040-05-23,124644
2040-05-24,223374
2040-05-25,336102
2040-05-26,72315
2040-05-27,61468
2040-05-28,3546
2040-05-29,217224
2040-05-30,189216
2040-05-31,93625
2040-06-01,213049
2040-06-02,148007
2040-06-03,200668
2040-06-04,213825
2040-06-05,28704
2040-06-06,8322
2040-06-07,82614
2040-06-08,111033
2040-06-09,213462
2040-06-10,385281
2040-06-11,65556
2040-06-12,185422
2040-06-13,62244
2040-06-14,99975
2040-06-15,103440
2040-06-16,18414
2040-06-17,72288
2040-06-18,1248
2040-06-19,188180
2040-06-20,407856
2040-06-21,51876
2040-06-22,50910
2040-06-23,85140
2040-06-24,45573
2040-06-25,382902
2040-06-26,205143
2040-06-27,81576
2040-06-28,94783
2040-06-29,37114
2040-06-30,96338
2040-07-01,186564
2040-07-02,6378
2040-07-03,187278
2040-07-04,254664
2040-07-05,226373
2040-07-06,5136
2040-07-07,156262
2040-07-08,24176
2040-07-09,80000
2040-07-10,85410
2040-07-11,217184
2040-07-12,218790
2040-07-13,1315
2040-07-14,201880
2040-07-15,311488
2040-07-16,154938
2040-07-17,22800
2040-07-18,74648
2040-07-19,135459
2040-07-20,391027
2040-07-21,381238
2040-07-22,208820
2040-07-23,82674
2040-07-24,249028
2040-07-25,369450
2040-07-26,379684
2040-07-27,36110
2040-07-28,194242
2040-07-29,145970
2040-07-30,186543
2040-07-31,126180
2040-08-01,355628
2040-08-02,36240
2040-08-03,144550
2040-08-04,112230
2040-08-05,209308
2040-08-06,24849
2040-08-07,126672
2040-08-08,282020
2040-08-09,37582
2040-08-10,20417
2040-08-11,249815
2040-08-12,192195
2040-08-13,129388
2040-08-14,30239
2040-08-15,93320
2040-08-16,91954
2040-08-17,109170
2040-08-18,129486
2040-08-19,174652
2040-08-20,19302
2040-08-21,9336
2040-08-22,130634
2040-08-23,74309
2040-08-24,375936
2040-08-25,207417
2040-08-26,253456
2040-08-27,211358
2040-08-28,14301
2040-08-29,412815
2040-08-30,131313
2040-08-31,66560
2040-09-01,423632
2040-09-02,19644
2040-09-03,140868
2040-09-04,122264
2040-09-05,47532
2040-09-06,328812
2040-09-07,162132
2040-09-08,103632
2040-09-09,134200
2040-09-10,108120
2040-09-11,118500
2040-09-12,22099
2040-09-13,59312
2040-09-14,107726
2040-09-15,39144
2040-09-16,51319
2040-09-17,468966
2040-09-18,242450
2040-09-19,8264
2040-09-20,317680
2040-09-21,139496
2040-09-22,225170
2040-09-23,173604
2040-09-24,50472
2040-09-25,102747
2040-09-26,80668
2040-09-27,203280
2040-09-28,96968
2040-09-29,53163
2040-09-30,120960
2040-10-01,408987
2040-10-02,234604
2040-10-03,231845
2040-10-04,260520
2040-10-05,184968
2040-10-06,159510
2040-10-07,22425
2040-10-08,108472
2040-10-09,90216
2040-10-10,214828
2040-10-11,186768
2040-10-12,122675
2040-10-13,155952
2040-10-14,157466
2040-10-15,430560
2040-10-16,89224
2040-10-17,206045
2040-10-18,364006
2040-10-19,144373
2040-10-20,195623
2040-10-21,26784
2040-10-22,5360
2040-10-23,133540
2040-10-24,4492
2040-10-25,119104
2040-10-26,53907
2040-10-27,195220
2040-10-28,40001
2040-10-29,267883
2040-10-30,208080
2040-10-31,98692
2040-11-01,189783
2040-11-02,24460
2040-11-03,185016
2040-11-04,113550
2040-11-05,95697
2040-11-06,142445
2040-11-07,120550
2040-11-08,76524
2040-11-09,167841
2040-11-10,98112
2040-11-11,171520
2040-11-12,196614
2040-11-13,89908
2040-11-14,243085
2040-11-15,349692
2040-11-16,180082
2040-11-17,71434
2040-11-18,106227
2040-11-19,347490
2040-11-20,5535
2040-11-21,212350
2040-11-22,135720
2040-11-23,2548
2040-11-24,285075
2040-11-25,178740
2040-11-26,45628
2040-11-27,314388
2040-11-28,281281
2040-11-29,71988
2040-11-30,143561
2040-12-01,213367
2040-12-02,24402
2040-12-03,78576
2040-12-04,224361
2040-12-05,274112
2040-12-06,80058
2040-12-07,79870
2040-12-08,147312
2040-12-09,103125
2040-12-10,36426
2040-12-11,27952
2040-12-12,96842
2040-12-13,223390
2040-12-14,89191
2040-12-15,76932
2040-12-16,250319
2040-12-17,23610
2040-12-18,78496
2040-12-19,126990
2040-12-20,126585
2040-12-21,53314
2040-12-22,59934
2040-12-23,5262
2040-12-24,23634
2040-12-25,110124
2040-12-26,211329
2040-12-27,126947
2040-12-28,141471
2040-12-29,120510
2040-12-30,103500
2040-12-31,188088
2041-01-01,49650
2041-01-02,389700
2041-01-03,211455
2041-01-04,211406
2041-01-05,25146
2041-01-06,191952
2041-01-07,68005
2041-01-08,378301
2041-01-09,158025
2041-01-10,188856
2041-01-11,306348
2041-01-12,175266
2041-01-13,308482
2041-01-14,86756
2041-01-15,84188
2041-01-16,214435
2041-01-17,385323
2041-01-18,169708
2041-01-19,148161
2041-01-20,44356
2041-01-21,164103
2041-01-22,87615
2041-01-23,280674
2041-01-24,3152
2041-01-25,262372
2041-01-26,164285
2041-01-27,33308
2041-01-28,178200
2041-01-29,178772
2041-01-30,50190
2041-01-31,190743
2041-02-01,8344
2041-02-02,83600
2041-02-03,67371
2041-02-04,174240
2041-02-05,104263
2041-02-06,387387
2041-02-07,100332
2041-02-08,427320
2041-02-09,433890
2041-02-10,141868
2041-02-11,230832
2041-02-12,11011
2041-02-13,49360
2041-02-14,185673
2041-02-15,68855
2041-02-16,404605
2041-02-17,8720
2041-02-18,361686
2041-02-19,317680
2041-02-20,94276
2041-02-21,248775
2041-02-22,90978
2041-02-23,40071
2041-02-24,113048
2041-02-25,183754
2041-02-26,199528
2041-02-27,124698
2041-02-28,130144
2041-03-01,84512
2041-03-02,126756
2041-03-03,22121
2041-03-04,181216
2041-03-05,77844
2041-03-06,190515
2041-03-07,165710
2041-03-08,130611
2041-03-09,13788
2041-03-10,313038
2041-03-11,84959
2041-03-12,165308
2041-03-13,159578
2041-03-14,203298
2041-03-15,85011
2041-03-16,163674
2041-03-17,22290
2041-03-18,24264
2041-03-19,19152
2041-03-20,49676
2041-03-21,125994
2041-03-22,382110
2041-03-23,142164
2041-03-24,198531
2041-03-25,110994
2041-03-26,116850
2041-03-27,278901
2041-03-28,192444
2041-03-29,30696
2041-03-30,54872
2041-03-31,9344
2041-04-01,153631
2041-04-02,77868
2041-04-03,158664
2041-04-04,113575
2041-04-05,5018
2041-04-06,171340
2041-04-07,16704
2041-04-08,89550
2041-04-09,12909
2041-04-10,62750
2041-04-11,200760
2041-04-12,55912
2041-04-13,107310
2041-04-14,169785
2041-04-15,94116
2041-04-16,232748
2041-04-17,31372
2041-04-18,37100
2041-04-19,194080
2041-04-20,382768
2041-04-21,89607
2041-04-22,184788
2041-04-23,96144
2041-04-24,50268
2041-04-25,79818
2041-04-26,261790
2041-04-27,15509
2041-04-28,79934
2041-04-29,16064
2041-04-30,290592
2041-05-01,257476
2041-05-02,89012
2041-05-03,32565
2041-05-04,117925
2041-05-05,239239
2041-05-06,43088
2041-05-07,92667
2041-05-08,160426
2041-05-09,286416
2041-05-10,74230
2041-05-11,81558
2041-05-12,7238
2041-05-13,190485
2041-05-14,83576
2041-05-15,317436
2041-05-16,19380
2041-05-17,268222
2041-05-18,47250
2041-05-19,349195
2041-05-20,157425
2041-05-21,45558
2041-05-22,236940
2041-05-23,319275
2041-05-24,56129
2041-05-25,217160
2041-05-26,79996
2041-05-27,82530
2041-05-28,287979
2041-05-29,52935
2041-05-30,10971
2041-05-31,205375
2041-06-01,71865
2041-06-02,62681
2041-06-03,124476
2041-06-04,391846
2041-06-05,403480
2041-06-06,73368
2041-06-07,335025
2041-06-08,178756
2041-06-09,39094
2041-06-10,138215
2041-06-11,46740
2041-06-12,39215
2041-06-13,238815
2041-06-14,121920
2041-06-15,343824
2041-06-16,88672
2041-06-17,386705
2041-06-18,97552
2041-06-19,241824
2041-06-20,245256
2041-06-21,97650
2041-06-22,64920
2041-06-23,120226
2041-06-24,223510
2041-06-25,58828
2041-06-26,65000
2041-06-27,146784
2041-06-28,379533
2041-06-29,116179
2041-06-30,245007
2041-07-01,227430
2041-07-02,18848
2041-07-03,418464
2041-07-04,99731
2041-07-05,18189
2041-07-06,380520
2041-07-07,68944
2041-07-08,99434
2041-07-09,190500
2041-07-10,144430
2041-07-11,256035
2041-07-12,147672
2041-07-13,180550
2041-07-14,217868
2041-07-15,229350
2041-07-16,366675
2041-07-17,225625
2041-07-18,44363
2041-07-19,129888
2041-07-20,7527
2041-07-21,9580
2041-07-22,133570
2041-07-23,149640
2041-07-24,152320
2041-07-25,167351
2041-07-26,55188
2041-07-27,53640
2041-07-28,41264
2041-07-29,138822
2041-07-30,189884
2041-07-31,375824
2041-08-01,312488
2041-08-02,170614
2041-08-03,198156
2041-08-04,11385
2041-08-05,205716
2041-08-06,43104
2041-08-07,389300
2041-08-08,305190
2041-08-09,58867
2041-08-10,225594
2041-08-11,119799
2041-08-12,57204
2041-08-13,104199
2041-08-14,208498
2041-08-15,144432
2041-08-16,230413
2041-08-17,95688
2041-08-18,243334
2041-08-19,73245
2041-08-20,156780
2041-08-21,216810
2041-08-22,152256
2041-08-23,422532
2041-08-24,173536
2041-08-25,125244
2041-08-26,99240
2041-08-27,166124
2041-08-28,127890
2041-08-29,128184
2041-08-30,50160
2041-08-31,65349
2041-09-01,10241
2041-09-02,21086
2041-09-03,224598
2041-09-04,200804
2041-09-05,150784
2041-09-06,38502
2041-09-07,51000
2041-09-08,404916
2041-09-09,167265
2041-09-10,13748
2041-09-11,65518
2041-09-12,21000
2041-09-13,12496
2041-09-14,352688
2041-09-15,82998
2041-09-16,382628
2041-09-17,142660
2041-09-18,88343
2041-09-19,396355
2041-09-20,123552
2041-09-21,151697
2041-09-22,102752
2041-09-23,153699
2041-09-24,7674
2041-09-25,188150
2041-09-26,31550
2041-09-27,178694
2041-09-28,217626
2041-09-29,136648
2041-09-30,39105
2041-10-01,218444
2041-10-02,111741
2041-10-03,68255
2041-10-04,69190
2041-10-05,357024
2041-10-06,110252
2041-10-07,133490
2041-10-08,10636
2041-10-09,297540
2041-10-10,288004
2041-10-11,457805
2041-10-12,22608
2041-10-13,205842
2041-10-14,119952
2041-10-15,100305
2041-10-16,153615
2041-10-17,9048
2041-10-18,24801
2041-10-19,214200
2041-10-20,41928
2041-10-21,196940
2041-10-22,35442
2041-10-23,50028
2041-10-24,306504
2041-10-25,12420
2041-10-26,381128
2041-10-27,147576
2041-10-28,272415
2041-10-29,50796
2041-10-30,53496
2041-10-31,299277
2041-11-01,306033
2041-11-02,102630
2041-11-03,150920
2041-11-04,97005
2041-11-05,36980
2041-11-06,148662
2041-11-07,184338
2041-11-08,222332
2041-11-09,263726
2041-11-10,140030
2041-11-11,407898
2041-11-12,62436
2041-11-13,37848
2041-11-14,70784
2041-11-15,165984
2041-11-16,383325
2041-11-17,160740
2041-11-18,392762
2041-11-19,407130
2041-11-20,231114
2041-11-21,232452
2041-11-22,99421
2041-11-23,144072
2041-11-24,188778
2041-11-25,89836
2041-11-26,242505
2041-11-27,72657
2041-11-28,249704
2041-11-29,123120
2041-11-30,55998
2041-12-01,99330
2041-12-02,37587
2041-12-03,238176
2041-12-04,240295
2041-12-05,26832
2041-12-06,140254
2041-12-07,193543
2041-12-08,69336
2041-12-09,214842
2041-12-10,168448
2041-12-11,26100
2041-12-12,86086
2041-12-13,21186
2041-12-14,210144
2041-12-15,324496
2041-12-16,237068
2041-12-17,42883
2041-12-18,175000
2041-12-19,478534
2041-12-20,277518
2041-12-21,363467
2041-12-22,117844
2041-12-23,205200
2041-12-24,155661
2041-12-25,396815
2041-12-26,59532
2041-12-27,376052
2041-12-28,117096
2041-12-29,31274
2041-12-30,269076
2041-12-31,30162
2042-01-01,256614
2042-01-02,155896
2042-01-03,109881
2042-01-04,120933
2042-01-05,204373
2042-01-06,143820
2042-01-07,29792
2042-01-08,8524
2042-01-09,436140
2042-01-10,381628
2042-01-11,239778
2042-01-12,112290
2042-01-13,131976
2042-01-14,182528
2042-01-15,435780
2042-01-16,179130
2042-01-17,23679
2042-01-18,113646
2042-01-19,61005
2042-01-20,181805
2042-01-21,141906
2042-01-22,253022
2042-01-23,17670
2042-01-24,21816
2042-01-25,137088
2042-01-26,72352
2042-01-27,89470
2042-01-28,65960
2042-01-29,255488
2042-01-30,180144
2042-01-31,193460
2042-02-01,332260
2042-02-02,431868
2042-02-03,366528
2042-02-04,315684
2042-02-05,87580
2042-02-06,240064
2042-02-07,142158
2042-02-08,233856
2042-02-09,256573
2042-02-10,269670
2042-02-11,373050
2042-02-12,117789
2042-02-13,164112
2042-02-14,153720
2042-02-15,152604
2042-02-16,459456
2042-02-17,50354
2042-02-18,21876
2042-02-19,289384
2042-02-20,32984
2042-02-21,59640
2042-02-22,114708
2042-02-23,164570
